code,name,codename,division_type,short_codename,phone_code,level,parent_code
23534,Xã Sa Bình,xa_sa_binh,xã,sa_binh,,2,51
23535,Xã Ia Đal,xa_ia_dal,xã,ia_dal,,2,51
23536,Xã Mô Rai,xa_mo_rai,xã,mo_rai,,2,51
23538,Xã Ia Tơi,xa_ia_toi,xã,ia_toi,,2,51
23548,Xã Ya Ly,xa_ya_ly,xã,ya_ly,,2,51
52,Tỉnh Gia Lai,gia_lai,tỉnh,,269,1,
21553,Phường Quy Nhơn Bắc,phuong_quy_nhon_bac,phường,quy_nhon_bac,,2,52
21583,Phường Quy Nhơn,phuong_quy_nhon,phường,quy_nhon,,2,52
21589,Phường Quy Nhơn Tây,phuong_quy_nhon_tay,phường,quy_nhon_tay,,2,52
21592,Phường Quy Nhơn Nam,phuong_quy_nhon_nam,phường,quy_nhon_nam,,2,52
21601,Phường Quy Nhơn Đông,phuong_quy_nhon_dong,phường,quy_nhon_dong,,2,52
21607,Xã Nhơn Châu,xa_nhon_chau,xã,nhon_chau,,2,52
21609,Xã An Lão,xa_an_lao,xã,an_lao,,2,52
21616,Xã An Vinh,xa_an_vinh,xã,an_vinh,,2,52
21622,Xã An Toàn,xa_an_toan,xã,an_toan,,2,52
21628,Xã An Hòa,xa_an_hoa,xã,an_hoa,,2,52
21637,Phường Tam Quan,phuong_tam_quan,phường,tam_quan,,2,52
21640,Phường Bồng Sơn,phuong_bong_son,phường,bong_son,,2,52
21655,Phường Hoài Nhơn Bắc,phuong_hoai_nhon_bac,phường,hoai_nhon_bac,,2,52
21661,Phường Hoài Nhơn Tây,phuong_hoai_nhon_tay,phường,hoai_nhon_tay,,2,52
21664,Phường Hoài Nhơn,phuong_hoai_nhon,phường,hoai_nhon,,2,52
21670,Phường Hoài Nhơn Đông,phuong_hoai_nhon_dong,phường,hoai_nhon_dong,,2,52
21673,Phường Hoài Nhơn Nam,phuong_hoai_nhon_nam,phường,hoai_nhon_nam,,2,52
21688,Xã Hoài Ân,xa_hoai_an,xã,hoai_an,,2,52
21697,Xã Ân Hảo,xa_an_hao,xã,an_hao,,2,52
21703,Xã Vạn Đức,xa_van_duc,xã,van_duc,,2,52
21715,Xã Ân Tường,xa_an_tuong,xã,an_tuong,,2,52
21727,Xã Kim Sơn,xa_kim_son,xã,kim_son,,2,52
21730,Xã Phù Mỹ,xa_phu_my,xã,phu_my,,2,52
21733,Xã Bình Dương,xa_binh_duong,xã,binh_duong,,2,52
21739,Xã Phù Mỹ Bắc,xa_phu_my_bac,xã,phu_my_bac,,2,52
21751,Xã Phù Mỹ Đông,xa_phu_my_dong,xã,phu_my_dong,,2,52
21757,Xã Phù Mỹ Tây,xa_phu_my_tay,xã,phu_my_tay,,2,52
21769,Xã An Lương,xa_an_luong,xã,an_luong,,2,52
21775,Xã Phù Mỹ Nam,xa_phu_my_nam,xã,phu_my_nam,,2,52
21786,Xã Vĩnh Thạnh,xa_vinh_thanh,xã,vinh_thanh,,2,52
21787,Xã Vĩnh Sơn,xa_vinh_son,xã,vinh_son,,2,52
21796,Xã Vĩnh Thịnh,xa_vinh_thinh,xã,vinh_thinh,,2,52
21805,Xã Vĩnh Quang,xa_vinh_quang,xã,vinh_quang,,2,52
21808,Xã Tây Sơn,xa_tay_son,xã,tay_son,,2,52
21817,Xã Bình Hiệp,xa_binh_hiep,xã,binh_hiep,,2,52
21820,Xã Bình Khê,xa_binh_khe,xã,binh_khe,,2,52
21829,Xã Bình An,xa_binh_an,xã,binh_an,,2,52
21835,Xã Bình Phú,xa_binh_phu,xã,binh_phu,,2,52
21853,Xã Phù Cát,xa_phu_cat,xã,phu_cat,,2,52
21859,Xã Đề Gi,xa_de_gi,xã,de_gi,,2,52
21868,Xã Hội Sơn,xa_hoi_son,xã,hoi_son,,2,52
21871,Xã Hòa Hội,xa_hoa_hoi,xã,hoa_hoi,,2,52
21880,Xã Cát Tiến,xa_cat_tien,xã,cat_tien,,2,52
21892,Xã Xuân An,xa_xuan_an,xã,xuan_an,,2,52
21901,Xã Ngô Mây,xa_ngo_may,xã,ngo_may,,2,52
21907,Phường Bình Định,phuong_binh_dinh,phường,binh_dinh,,2,52
21910,Phường An Nhơn,phuong_an_nhon,phường,an_nhon,,2,52
21925,Phường An Nhơn Bắc,phuong_an_nhon_bac,phường,an_nhon_bac,,2,52
21934,Phường An Nhơn Đông,phuong_an_nhon_dong,phường,an_nhon_dong,,2,52
21940,Xã An Nhơn Tây,xa_an_nhon_tay,xã,an_nhon_tay,,2,52
21943,Phường An Nhơn Nam,phuong_an_nhon_nam,phường,an_nhon_nam,,2,52
21952,Xã Tuy Phước,xa_tuy_phuoc,xã,tuy_phuoc,,2,52
21964,Xã Tuy Phước Bắc,xa_tuy_phuoc_bac,xã,tuy_phuoc_bac,,2,52
21970,Xã Tuy Phước Đông,xa_tuy_phuoc_dong,xã,tuy_phuoc_dong,,2,52
21985,Xã Tuy Phước Tây,xa_tuy_phuoc_tay,xã,tuy_phuoc_tay,,2,52
21994,Xã Vân Canh,xa_van_canh,xã,van_canh,,2,52
21997,Xã Canh Liên,xa_canh_lien,xã,canh_lien,,2,52
22006,Xã Canh Vinh,xa_canh_vinh,xã,canh_vinh,,2,52
23563,Phường Diên Hồng,phuong_dien_hong,phường,dien_hong,,2,52
23575,Phường Pleiku,phuong_pleiku,phường,pleiku,,2,52
23584,Phường Thống Nhất,phuong_thong_nhat,phường,thong_nhat,,2,52
23586,Phường Hội Phú,phuong_hoi_phu,phường,hoi_phu,,2,52
23590,Xã Biển Hồ,xa_bien_ho,xã,bien_ho,,2,52
23602,Phường An Phú,phuong_an_phu,phường,an_phu,,2,52
23611,Xã Gào,xa_gao,xã,gao,,2,52
23614,Phường An Bình,phuong_an_binh,phường,an_binh,,2,52
23617,Phường An Khê,phuong_an_khe,phường,an_khe,,2,52
23629,Xã Cửu An,xa_cuu_an,xã,cuu_an,,2,52
23638,Xã Kbang,xa_kbang,xã,kbang,,2,52
23644,Xã Đak Rong,xa_dak_rong,xã,dak_rong,,2,52
23647,Xã Sơn Lang,xa_son_lang,xã,son_lang,,2,52
23650,Xã Krong,xa_krong,xã,krong,,2,52
23668,Xã Tơ Tung,xa_to_tung,xã,to_tung,,2,52
23674,Xã Kông Bơ La,xa_kong_bo_la,xã,kong_bo_la,,2,52
23677,Xã Đak Đoa,xa_dak_doa,xã,dak_doa,,2,52
23683,Xã Đak Sơmei,xa_dak_somei,xã,dak_somei,,2,52
23701,Xã Kon Gang,xa_kon_gang,xã,kon_gang,,2,52
23710,Xã Ia Băng,xa_ia_bang,xã,ia_bang,,2,52
23714,Xã KDang,xa_kdang,xã,kdang,,2,52
23722,Xã Chư Păh,xa_chu_pah,xã,chu_pah,,2,52
23728,Xã Ia Khươl,xa_ia_khuol,xã,ia_khuol,,2,52
23734,Xã Ia Ly,xa_ia_ly,xã,ia_ly,,2,52
23749,Xã Ia Phí,xa_ia_phi,xã,ia_phi,,2,52
23764,Xã Ia Grai,xa_ia_grai,xã,ia_grai,,2,52
23767,Xã Ia Hrung,xa_ia_hrung,xã,ia_hrung,,2,52
23776,Xã Ia Krái,xa_ia_krai,xã,ia_krai,,2,52
23782,Xã Ia O,xa_ia_o,xã,ia_o,,2,52
23788,Xã Ia Chia,xa_ia_chia,xã,ia_chia,,2,52
23794,Xã Mang Yang,xa_mang_yang,xã,mang_yang,,2,52
23798,Xã Ayun,xa_ayun,xã,ayun,,2,52
23799,Xã Hra,xa_hra,xã,hra,,2,52
23812,Xã Lơ Pang,xa_lo_pang,xã,lo_pang,,2,52
23818,Xã Kon Chiêng,xa_kon_chieng,xã,kon_chieng,,2,52
23824,Xã Kông Chro,xa_kong_chro,xã,kong_chro,,2,52
23830,Xã Chư Krey,xa_chu_krey,xã,chu_krey,,2,52
23833,Xã Ya Ma,xa_ya_ma,xã,ya_ma,,2,52
23839,Xã SRó,xa_sro,xã,sro,,2,52
23842,Xã Đăk Song,xa_dak_song,xã,dak_song,,2,52
23851,Xã Chơ Long,xa_cho_long,xã,cho_long,,2,52
23857,Xã Đức Cơ,xa_duc_co,xã,duc_co,,2,52
23866,Xã Ia Krêl,xa_ia_krel,xã,ia_krel,,2,52
23869,Xã Ia Dơk,xa_ia_dok,xã,ia_dok,,2,52
23872,Xã Ia Dom,xa_ia_dom,xã,ia_dom,,2,52
23881,Xã Ia Pnôn,xa_ia_pnon,xã,ia_pnon,,2,52
23884,Xã Ia Nan,xa_ia_nan,xã,ia_nan,,2,52
23887,Xã Chư Prông,xa_chu_prong,xã,chu_prong,,2,52
23896,Xã Bàu Cạn,xa_bau_can,xã,bau_can,,2,52
23908,Xã Ia Tôr,xa_ia_tor,xã,ia_tor,,2,52
23911,Xã Ia Boòng,xa_ia_boong,xã,ia_boong,,2,52
23917,Xã Ia Púch,xa_ia_puch,xã,ia_puch,,2,52
23926,Xã Ia Pia,xa_ia_pia,xã,ia_pia,,2,52
23935,Xã Ia Lâu,xa_ia_lau,xã,ia_lau,,2,52
23938,Xã Ia Mơ,xa_ia_mo,xã,ia_mo,,2,52
23941,Xã Chư Sê,xa_chu_se,xã,chu_se,,2,52
23942,Xã Chư Pưh,xa_chu_puh,xã,chu_puh,,2,52
23947,Xã Bờ Ngoong,xa_bo_ngoong,xã,bo_ngoong,,2,52
23954,Xã Al Bá,xa_al_ba,xã,al_ba,,2,52
23971,Xã Ia Hrú,xa_ia_hru,xã,ia_hru,,2,52
23977,Xã Ia Ko,xa_ia_ko,xã,ia_ko,,2,52
23986,Xã Ia Le,xa_ia_le,xã,ia_le,,2,52
23995,Xã Đak Pơ,xa_dak_po,xã,dak_po,,2,52
24007,Xã Ya Hội,xa_ya_hoi,xã,ya_hoi,,2,52
24013,Xã Pờ Tó,xa_po_to,xã,po_to,,2,52
24022,Xã Ia Pa,xa_ia_pa,xã,ia_pa,,2,52
24028,Xã Ia Tul,xa_ia_tul,xã,ia_tul,,2,52
24043,Xã Phú Thiện,xa_phu_thien,xã,phu_thien,,2,52
24044,Phường Ayun Pa,phuong_ayun_pa,phường,ayun_pa,,2,52
24049,Xã Chư A Thai,xa_chu_a_thai,xã,chu_a_thai,,2,52
24061,Xã Ia Hiao,xa_ia_hiao,xã,ia_hiao,,2,52
24065,Xã Ia Rbol,xa_ia_rbol,xã,ia_rbol,,2,52
24073,Xã Ia Sao,xa_ia_sao,xã,ia_sao,,2,52
24076,Xã Phú Túc,xa_phu_tuc,xã,phu_tuc,,2,52
24100,Xã Ia Dreh,xa_ia_dreh,xã,ia_dreh,,2,52
24109,Xã Uar,xa_uar,xã,uar,,2,52
24112,Xã Ia Rsai,xa_ia_rsai,xã,ia_rsai,,2,52
56,Tỉnh Khánh Hòa,khanh_hoa,tỉnh,,258,1,
22333,Phường Bắc Nha Trang,phuong_bac_nha_trang,phường,bac_nha_trang,,2,56
22366,Phường Nha Trang,phuong_nha_trang,phường,nha_trang,,2,56
22390,Phường Tây Nha Trang,phuong_tay_nha_trang,phường,tay_nha_trang,,2,56
22402,Phường Nam Nha Trang,phuong_nam_nha_trang,phường,nam_nha_trang,,2,56
22411,Phường Bắc Cam Ranh,phuong_bac_cam_ranh,phường,bac_cam_ranh,,2,56
22420,Phường Cam Ranh,phuong_cam_ranh,phường,cam_ranh,,2,56
22423,Phường Ba Ngòi,phuong_ba_ngoi,phường,ba_ngoi,,2,56
22432,Phường Cam Linh,phuong_cam_linh,phường,cam_linh,,2,56
22435,Xã Cam Hiệp,xa_cam_hiep,xã,cam_hiep,,2,56
22453,Xã Cam Lâm,xa_cam_lam,xã,cam_lam,,2,56
22465,Xã Cam An,xa_cam_an,xã,cam_an,,2,56
22480,Xã Nam Cam Ranh,xa_nam_cam_ranh,xã,nam_cam_ranh,,2,56
22489,Xã Vạn Ninh,xa_van_ninh,xã,van_ninh,,2,56
22498,Xã Tu Bông,xa_tu_bong,xã,tu_bong,,2,56
22504,Xã Đại Lãnh,xa_dai_lanh,xã,dai_lanh,,2,56
22516,Xã Vạn Thắng,xa_van_thang,xã,van_thang,,2,56
22525,Xã Vạn Hưng,xa_van_hung,xã,van_hung,,2,56
22528,Phường Ninh Hòa,phuong_ninh_hoa,phường,ninh_hoa,,2,56
22546,Xã Bắc Ninh Hòa,xa_bac_ninh_hoa,xã,bac_ninh_hoa,,2,56
22552,Xã Tây Ninh Hòa,xa_tay_ninh_hoa,xã,tay_ninh_hoa,,2,56
22558,Xã Hòa Trí,xa_hoa_tri,xã,hoa_tri,,2,56
22561,Phường Đông Ninh Hòa,phuong_dong_ninh_hoa,phường,dong_ninh_hoa,,2,56
22576,Xã Tân Định,xa_tan_dinh,xã,tan_dinh,,2,56
22591,Phường Hòa Thắng,phuong_hoa_thang,phường,hoa_thang,,2,56
22597,Xã Nam Ninh Hòa,xa_nam_ninh_hoa,xã,nam_ninh_hoa,,2,56
22609,Xã Khánh Vĩnh,xa_khanh_vinh,xã,khanh_vinh,,2,56
22612,Xã Trung Khánh Vĩnh,xa_trung_khanh_vinh,xã,trung_khanh_vinh,,2,56
22615,Xã Bắc Khánh Vĩnh,xa_bac_khanh_vinh,xã,bac_khanh_vinh,,2,56
22624,Xã Tây Khánh Vĩnh,xa_tay_khanh_vinh,xã,tay_khanh_vinh,,2,56
22648,Xã Nam Khánh Vĩnh,xa_nam_khanh_vinh,xã,nam_khanh_vinh,,2,56
22651,Xã Diên Khánh,xa_dien_khanh,xã,dien_khanh,,2,56
22657,Xã Diên Điền,xa_dien_dien,xã,dien_dien,,2,56
22660,Xã Diên Lâm,xa_dien_lam,xã,dien_lam,,2,56
22672,Xã Diên Thọ,xa_dien_tho,xã,dien_tho,,2,56
22678,Xã Diên Lạc,xa_dien_lac,xã,dien_lac,,2,56
22702,Xã Suối Hiệp,xa_suoi_hiep,xã,suoi_hiep,,2,56
22708,Xã Suối Dầu,xa_suoi_dau,xã,suoi_dau,,2,56
22714,Xã Khánh Sơn,xa_khanh_son,xã,khanh_son,,2,56
22720,Xã Tây Khánh Sơn,xa_tay_khanh_son,xã,tay_khanh_son,,2,56
22732,Xã Đông Khánh Sơn,xa_dong_khanh_son,xã,dong_khanh_son,,2,56
22736,Đặc khu Trường Sa,dac_khu_truong_sa,đặc khu,truong_sa,,2,56
22738,Phường Đô Vinh,phuong_do_vinh,phường,do_vinh,,2,56
22741,Phường Bảo An,phuong_bao_an,phường,bao_an,,2,56
22759,Phường Phan Rang,phuong_phan_rang,phường,phan_rang,,2,56
22780,Phường Đông Hải,phuong_dong_hai,phường,dong_hai,,2,56
22786,Xã Bác Ái Tây,xa_bac_ai_tay,xã,bac_ai_tay,,2,56
22795,Xã Bác Ái,xa_bac_ai,xã,bac_ai,,2,56
22801,Xã Bác Ái Đông,xa_bac_ai_dong,xã,bac_ai_dong,,2,56
22810,Xã Ninh Sơn,xa_ninh_son,xã,ninh_son,,2,56
22813,Xã Lâm Sơn,xa_lam_son,xã,lam_son,,2,56
22822,Xã Mỹ Sơn,xa_my_son,xã,my_son,,2,56
22828,Xã Anh Dũng,xa_anh_dung,xã,anh_dung,,2,56
22834,Phường Ninh Chử,phuong_ninh_chu,phường,ninh_chu,,2,56
22840,Xã Công Hải,xa_cong_hai,xã,cong_hai,,2,56
22846,Xã Vĩnh Hải,xa_vinh_hai,xã,vinh_hai,,2,56
22849,Xã Thuận Bắc,xa_thuan_bac,xã,thuan_bac,,2,56
22852,Xã Ninh Hải,xa_ninh_hai,xã,ninh_hai,,2,56
22861,Xã Xuân Hải,xa_xuan_hai,xã,xuan_hai,,2,56
22870,Xã Ninh Phước,xa_ninh_phuoc,xã,ninh_phuoc,,2,56
22873,Xã Phước Hậu,xa_phuoc_hau,xã,phuoc_hau,,2,56
22888,Xã Phước Dinh,xa_phuoc_dinh,xã,phuoc_dinh,,2,56
22891,Xã Phước Hữu,xa_phuoc_huu,xã,phuoc_huu,,2,56
22897,Xã Thuận Nam,xa_thuan_nam,xã,thuan_nam,,2,56
22900,Xã Phước Hà,xa_phuoc_ha,xã,phuoc_ha,,2,56
22909,Xã Cà Ná,xa_ca_na,xã,ca_na,,2,56
66,Tỉnh Đắk Lắk,dak_lak,tỉnh,,262,1,
22015,Phường Tuy Hòa,phuong_tuy_hoa,phường,tuy_hoa,,2,66
22045,Phường Bình Kiến,phuong_binh_kien,phường,binh_kien,,2,66
22051,Phường Sông Cầu,phuong_song_cau,phường,song_cau,,2,66
22057,Xã Xuân Lộc,xa_xuan_loc,xã,xuan_loc,,2,66
22060,Xã Xuân Cảnh,xa_xuan_canh,xã,xuan_canh,,2,66
22075,Xã Xuân Thọ,xa_xuan_tho,xã,xuan_tho,,2,66
22076,Phường Xuân Đài,phuong_xuan_dai,phường,xuan_dai,,2,66
22081,Xã Đồng Xuân,xa_dong_xuan,xã,dong_xuan,,2,66
22090,Xã Xuân Lãnh,xa_xuan_lanh,xã,xuan_lanh,,2,66
22096,Xã Phú Mỡ,xa_phu_mo,xã,phu_mo,,2,66
22111,Xã Xuân Phước,xa_xuan_phuoc,xã,xuan_phuoc,,2,66
22114,Xã Tuy An Bắc,xa_tuy_an_bac,xã,tuy_an_bac,,2,66
22120,Xã Tuy An Đông,xa_tuy_an_dong,xã,tuy_an_dong,,2,66
22132,Xã Tuy An Tây,xa_tuy_an_tay,xã,tuy_an_tay,,2,66
22147,Xã Ô Loan,xa_o_loan,xã,o_loan,,2,66
22153,Xã Tuy An Nam,xa_tuy_an_nam,xã,tuy_an_nam,,2,66
22165,Xã Sơn Hòa,xa_son_hoa,xã,son_hoa,,2,66
22171,Xã Tây Sơn,xa_tay_son,xã,tay_son,,2,66
22177,Xã Vân Hòa,xa_van_hoa,xã,van_hoa,,2,66
22192,Xã Suối Trai,xa_suoi_trai,xã,suoi_trai,,2,66
22207,Xã Sông Hinh,xa_song_hinh,xã,song_hinh,,2,66
22222,Xã Đức Bình,xa_duc_binh,xã,duc_binh,,2,66
22225,Xã Ea Bá,xa_ea_ba,xã,ea_ba,,2,66
22237,Xã Ea Ly,xa_ea_ly,xã,ea_ly,,2,66
22240,Phường Phú Yên,phuong_phu_yen,phường,phu_yen,,2,66
22250,Xã Sơn Thành,xa_son_thanh,xã,son_thanh,,2,66
22255,Xã Tây Hòa,xa_tay_hoa,xã,tay_hoa,,2,66
22258,Phường Đông Hòa,phuong_dong_hoa,phường,dong_hoa,,2,66
22261,Phường Hòa Hiệp,phuong_hoa_hiep,phường,hoa_hiep,,2,66
22276,Xã Hòa Thịnh,xa_hoa_thinh,xã,hoa_thinh,,2,66
22285,Xã Hòa Mỹ,xa_hoa_my,xã,hoa_my,,2,66
22291,Xã Hòa Xuân,xa_hoa_xuan,xã,hoa_xuan,,2,66
22303,Xã Phú Hòa 2,xa_phu_hoa_2,xã,phu_hoa_2,,2,66
22319,Xã Phú Hòa 1,xa_phu_hoa_1,xã,phu_hoa_1,,2,66
24121,Phường Tân Lập,phuong_tan_lap,phường,tan_lap,,2,66
24133,Phường Buôn Ma Thuột,phuong_buon_ma_thuot,phường,buon_ma_thuot,,2,66
24154,Phường Thành Nhất,phuong_thanh_nhat,phường,thanh_nhat,,2,66
24163,Phường Tân An,phuong_tan_an,phường,tan_an,,2,66
24169,Phường Ea Kao,phuong_ea_kao,phường,ea_kao,,2,66
24175,Xã Hòa Phú,xa_hoa_phu,xã,hoa_phu,,2,66
24181,Xã Ea Drăng,xa_ea_drang,xã,ea_drang,,2,66
24184,Xã Ea H’Leo,xa_ea_hleo,xã,ea_hleo,,2,66
24187,Xã Ea Hiao,xa_ea_hiao,xã,ea_hiao,,2,66
24193,Xã Ea Wy,xa_ea_wy,xã,ea_wy,,2,66
24208,Xã Ea Khăl,xa_ea_khal,xã,ea_khal,,2,66
24211,Xã Ea Súp,xa_ea_sup,xã,ea_sup,,2,66
24214,Xã Ia Lốp,xa_ia_lop,xã,ia_lop,,2,66
24217,Xã Ea Rốk,xa_ea_rok,xã,ea_rok,,2,66
24221,Xã Ia Rvê,xa_ia_rve,xã,ia_rve,,2,66
24229,Xã Ea Bung,xa_ea_bung,xã,ea_bung,,2,66
24235,Xã Buôn Đôn,xa_buon_don,xã,buon_don,,2,66
24241,Xã Ea Wer,xa_ea_wer,xã,ea_wer,,2,66
24250,Xã Ea Nuôl,xa_ea_nuol,xã,ea_nuol,,2,66
24259,Xã Quảng Phú,xa_quang_phu,xã,quang_phu,,2,66
24265,Xã Ea Kiết,xa_ea_kiet,xã,ea_kiet,,2,66
24277,Xã Ea Tul,xa_ea_tul,xã,ea_tul,,2,66
24280,Xã Cư M’gar,xa_cu_mgar,xã,cu_mgar,,2,66
24286,Xã Ea M’Droh,xa_ea_mdroh,xã,ea_mdroh,,2,66
24301,Xã Cuôr Đăng,xa_cuor_dang,xã,cuor_dang,,2,66
24305,Phường Buôn Hồ,phuong_buon_ho,phường,buon_ho,,2,66
24310,Xã Krông Búk,xa_krong_buk,xã,krong_buk,,2,66
24313,Xã Cư Pơng,xa_cu_pong,xã,cu_pong,,2,66
24316,Xã Pơng Drang,xa_pong_drang,xã,pong_drang,,2,66
24328,Xã Ea Drông,xa_ea_drong,xã,ea_drong,,2,66
24340,Phường Cư Bao,phuong_cu_bao,phường,cu_bao,,2,66
24343,Xã Krông Năng,xa_krong_nang,xã,krong_nang,,2,66
24346,Xã Dliê Ya,xa_dlie_ya,xã,dlie_ya,,2,66
24352,Xã Tam Giang,xa_tam_giang,xã,tam_giang,,2,66
24364,Xã Phú Xuân,xa_phu_xuan,xã,phu_xuan,,2,66
24373,Xã Ea Kar,xa_ea_kar,xã,ea_kar,,2,66
24376,Xã Ea Knốp,xa_ea_knop,xã,ea_knop,,2,66
24400,Xã Ea Păl,xa_ea_pal,xã,ea_pal,,2,66
24403,Xã Ea Ô,xa_ea_o,xã,ea_o,,2,66
24406,Xã Cư Yang,xa_cu_yang,xã,cu_yang,,2,66
24412,Xã M’Drắk,xa_mdrak,xã,mdrak,,2,66
24415,Xã Cư Prao,xa_cu_prao,xã,cu_prao,,2,66
24433,Xã Ea Riêng,xa_ea_rieng,xã,ea_rieng,,2,66
24436,Xã Cư M’ta,xa_cu_mta,xã,cu_mta,,2,66
24444,Xã Krông Á,xa_krong_a,xã,krong_a,,2,66
24445,Xã Ea Trang,xa_ea_trang,xã,ea_trang,,2,66
24448,Xã Krông Bông,xa_krong_bong,xã,krong_bong,,2,66
24454,Xã Dang Kang,xa_dang_kang,xã,dang_kang,,2,66
24472,Xã Hòa Sơn,xa_hoa_son,xã,hoa_son,,2,66
24478,Xã Cư Pui,xa_cu_pui,xã,cu_pui,,2,66
24484,Xã Yang Mao,xa_yang_mao,xã,yang_mao,,2,66
24490,Xã Krông Pắc,xa_krong_pac,xã,krong_pac,,2,66
24496,Xã Ea Kly,xa_ea_kly,xã,ea_kly,,2,66
24502,Xã Ea Phê,xa_ea_phe,xã,ea_phe,,2,66
24505,Xã Ea Knuếc,xa_ea_knuec,xã,ea_knuec,,2,66
24526,Xã Tân Tiến,xa_tan_tien,xã,tan_tien,,2,66
24529,Xã Vụ Bổn,xa_vu_bon,xã,vu_bon,,2,66
24538,Xã Krông Ana,xa_krong_ana,xã,krong_ana,,2,66
24540,Xã Ea Ning,xa_ea_ning,xã,ea_ning,,2,66
24544,Xã Ea Ktur,xa_ea_ktur,xã,ea_ktur,,2,66
24559,Xã Ea Na,xa_ea_na,xã,ea_na,,2,66
24561,Xã Dray Bhăng,xa_dray_bhang,xã,dray_bhang,,2,66
24568,Xã Dur Kmăl,xa_dur_kmal,xã,dur_kmal,,2,66
24580,Xã Liên Sơn Lắk,xa_lien_son_lak,xã,lien_son_lak,,2,66
24595,Xã Đắk Liêng,xa_dak_lieng,xã,dak_lieng,,2,66
24598,Xã Đắk Phơi,xa_dak_phoi,xã,dak_phoi,,2,66
24604,Xã Krông Nô,xa_krong_no,xã,krong_no,,2,66
24607,Xã Nam Ka,xa_nam_ka,xã,nam_ka,,2,66
68,Tỉnh Lâm Đồng,lam_dong,tỉnh,,263,1,
22918,Phường Mũi Né,phuong_mui_ne,phường,mui_ne,,2,68
22924,Phường Phú Thuỷ,phuong_phu_thuy,phường,phu_thuy,,2,68
22933,Phường Hàm Thắng,phuong_ham_thang,phường,ham_thang,,2,68
22945,Phường Phan Thiết,phuong_phan_thiet,phường,phan_thiet,,2,68
22954,Phường Tiến Thành,phuong_tien_thanh,phường,tien_thanh,,2,68
22960,Phường Bình Thuận,phuong_binh_thuan,phường,binh_thuan,,2,68
22963,Xã Tuyên Quang,xa_tuyen_quang,xã,tuyen_quang,,2,68
22969,Xã Liên Hương,xa_lien_huong,xã,lien_huong,,2,68
22972,Xã Phan Rí Cửa,xa_phan_ri_cua,xã,phan_ri_cua,,2,68
22978,Xã Tuy Phong,xa_tuy_phong,xã,tuy_phong,,2,68
22981,Xã Vĩnh Hảo,xa_vinh_hao,xã,vinh_hao,,2,68
23005,Xã Bắc Bình,xa_bac_binh,xã,bac_binh,,2,68
23008,Xã Phan Sơn,xa_phan_son,xã,phan_son,,2,68
23020,Xã Hải Ninh,xa_hai_ninh,xã,hai_ninh,,2,68
23023,Xã Sông Lũy,xa_song_luy,xã,song_luy,,2,68
23032,Xã Lương Sơn,xa_luong_son,xã,luong_son,,2,68
23041,Xã Hồng Thái,xa_hong_thai,xã,hong_thai,,2,68
23053,Xã Hòa Thắng,xa_hoa_thang,xã,hoa_thang,,2,68
23059,Xã Hàm Thuận,xa_ham_thuan,xã,ham_thuan,,2,68
23065,Xã La Dạ,xa_la_da,xã,la_da,,2,68
23074,Xã Đông Giang,xa_dong_giang,xã,dong_giang,,2,68
23086,Xã Hồng Sơn,xa_hong_son,xã,hong_son,,2,68
23089,Xã Hàm Thuận Bắc,xa_ham_thuan_bac,xã,ham_thuan_bac,,2,68
23095,Xã Hàm Liêm,xa_ham_liem,xã,ham_liem,,2,68
23110,Xã Hàm Thuận Nam,xa_ham_thuan_nam,xã,ham_thuan_nam,,2,68
23122,Xã Hàm Thạnh,xa_ham_thanh,xã,ham_thanh,,2,68
23128,Xã Hàm Kiệm,xa_ham_kiem,xã,ham_kiem,,2,68
23134,Xã Tân Lập,xa_tan_lap,xã,tan_lap,,2,68
23143,Xã Tân Thành,xa_tan_thanh,xã,tan_thanh,,2,68
23149,Xã Tánh Linh,xa_tanh_linh,xã,tanh_linh,,2,68
23152,Xã Bắc Ruộng,xa_bac_ruong,xã,bac_ruong,,2,68
23158,Xã Nghị Đức,xa_nghi_duc,xã,nghi_duc,,2,68
23173,Xã Đồng Kho,xa_dong_kho,xã,dong_kho,,2,68
23188,Xã Suối Kiết,xa_suoi_kiet,xã,suoi_kiet,,2,68
23191,Xã Đức Linh,xa_duc_linh,xã,duc_linh,,2,68
23194,Xã Hoài Đức,xa_hoai_duc,xã,hoai_duc,,2,68
23200,Xã Nam Thành,xa_nam_thanh,xã,nam_thanh,,2,68
23227,Xã Trà Tân,xa_tra_tan,xã,tra_tan,,2,68
23230,Xã Tân Minh,xa_tan_minh,xã,tan_minh,,2,68
23231,Phường Phước Hội,phuong_phuoc_hoi,phường,phuoc_hoi,,2,68
23235,Phường La Gi,phuong_la_gi,phường,la_gi,,2,68
23236,Xã Hàm Tân,xa_ham_tan,xã,ham_tan,,2,68
23246,Xã Tân Hải,xa_tan_hai,xã,tan_hai,,2,68
23266,Xã Sơn Mỹ,xa_son_my,xã,son_my,,2,68
23272,Đặc khu Phú Quý,dac_khu_phu_quy,đặc khu,phu_quy,,2,68
24611,Phường Bắc Gia Nghĩa,phuong_bac_gia_nghia,phường,bac_gia_nghia,,2,68
24615,Phường Nam Gia Nghĩa,phuong_nam_gia_nghia,phường,nam_gia_nghia,,2,68
24616,Xã Quảng Sơn,xa_quang_son,xã,quang_son,,2,68
